SEE,PEREGRINE AERIAL SURVEYS INC.
SEH,SKY EXPRESS S.A.
SEI,"TRANSPORTES AEREOS SIERRA MADRE, S.A. DE C.V."
SEJ,SPICEJET
SEK,STAR EAST AIRLINE
SEL,"SENTEL CORPORATION (NEWPORT NEWS, VA)"
SEM,"CAPE CENTRAL AIRWAYS, INC. (CAPE GIRARDEAU, MO)"
SEN,SENOR AIR
SEO,SELCON AIRLINES LTD
SEP,SERENE AIR
SER,SENTRA AIRWAYS
SES,"SERVICIO AEREO SALTILLO, S.A. DE C.V."
SET,SOLENTA AVIATION (PTY) LTD
SEU,SKYUP MT
SEV,"SERAIR TRANSWORLD PRESS, S.L."
SEW,SKYWARD EXPRESS
SEY,AIR SEYCHELLES
SFB,HIS MAJESTY THE SULTAN'S FLIGHT
SFD,SPEED FLY
SFE,TRAVIS COUNTY EMS
SFF,"SAFEWING AVIATION COMPANY, INC. (KANSAS CITY, MO)"
SFG,SPREE FLUG LUFTFAHRT GMBH
SFH,"NORTH AMERICAN JET CHARTER GROUP, LLC (WHEELING, IL)"
SFI,"THE SKY, INC."
SFJ,STAR FLYER INC
SFL,SWIFT AIR
SFM,A-SAFAR AIR SERVICES LIMITED
SFN,SAFIRAN AIRLINES
SFR,SAFAIR (PTY.) LTD
SFS,SWISS FLIGHT SERVICES
SFT,"SKYFREIGHT, INC. (SEATTLE, WA)"
SFU,SOLENT FLIGHT LIMITED
SFV,"SAFE SERVICIOS AEREOS, S.A. DE C.V."
SFW,SAFI AIRWAYS
SFX,SPORTSMAN'S LLC. / SWAMP FOX LLC.
SFY,"SKYBORNE AIRLINE ACADEMY, INC."
SGA,"SKY GUARD, LLC"
SGB,"SKY KING, INC. (SACRAMENTO, CA)"
SGC,SPEC ENERGY
SGD,"SOUTH EAST ASIAN AIRLINES (SEAIR) INTERNATIONAL, INC."
SGH,SERVISAIR LTD.
SGL,7STAR GLOBAL AIRLINES LIMITED
SGO,ADMIRAL BEVERAGE CORPORATION
SGP,SAGOLAIR TRANSPORTES EJECUTIVOS S.L.
SGQ,SAUDIGULF AIRLINES
SGT,STARGATE AVIATION CC
SGU,SOL DEL PARAGUAY LINEAS AEREAS S.A.
SGX,TRI-STATE JET CHARTER (DBA: SLATE AVIATION)
SHA,SHREE AIRLINES
SHC,"SKY HARBOR AIR SERVICE INC. (CHEYENNE, WY)"
SHD,SAHARA AIRLINES
SHF,SUPPORT HELICOPTER FORCE
SHG,SHOPRITE GROUP LTD
SHH,SKY HIGH AVIATION SERVICES DOMINICANA
SHI,SEPEHRAN AIRLINES
SHJ,SHARJAH RULER'S FLIGHT
SHK,SHARP INC.
SHL,SAMSON AVIATION LTD
SHM,SHELTAM AVIATION CC
SHN,SHAHEEN AIRPORT SERVICES
SHO,SHEREMETYEVO-CARGO
SHP,SAF HELICOPTERES
SHQ,SHANGHAI AIRLINES CARGO INTERNATIONAL COMPANY
SHS,SHIRAK AVIA LLC
SHT,BRITISH AIRWAYS SHUTTLE
SHU,AURORA AIRLINES
SHV,"SHAVANO AIR, INC. (PONCHA SPRINGS, CO)"
SHW,KN HELICOPTERS A/S
SHX,SLIM AVIATION SERVICES LIMITED
SHZ,"AIRSHARES ELITE (ATLANTA, GA)"
SIA,SINGAPORE AIRLINES LIMITED
SIB,SEA AIR LTD.
SIC,"SFS AVIATION CO., LTD"
SID,SIDERAL LINHAS AEREAS LTDA.
SIE,"SIERRA EXPRESS (RENO, NV)"
SIF,AIR SIAL LTD
SIG,SIGNATURE FLIGHT SUPPORT LTD
SIH,SKYROADS AVIATION LLC
SIJ,SECO INTERNATIONAL INC.
SIL,"SILVER AIRWAYS CORP. (FORT LAUDERDALE, FL)"
SIO,SIRIO S.P.A.
SIQ,ATMOSPHERIC RESEARCH BOULDER
SIR,"SALAIR, INC. (SEATTLE, WA)"
SIS,"SCOTT AVIATION, LLC (FRESNO, CA)"
SIT,SITA - SOCIETE INTERNATIONALE DE TELECOMMUNICATIONS AERONAUTIQUES
SIU,SIRIUS AIRLINES
SIV,SOLENTA AVIATION - CI
SIX,"SIXT RENTA CAR, LLC"
SIY,EXECUTIVE AVIATION CORPORATION
SIZ,"AERO SILZA, S.A. DE C.V."
SJA,"SAWYER AVIATION, LLC"
SJB,SKS AIRWAYS
SJC,"SERVICIOS EJECUTIVOS CONTINENTAL, S.A. DE C.V."
SJD,"SINO JET CO., LTD."
SJE,"SUN AIR JETS (MCCLELLAN, CA)"
SJF,FLY SKYJET
SJG,ALG GROUP LLC
SJI,SMART JET INTERNATIONAL SP. Z O.O.
SJJ,"SPIRIT JETS, LLC (CHESTERFIELD, MO)"
SJK,"NUSANTARA AIR CHARTER, PT."
SJL,SKYJET
SJM,SINO JET MANAGEMENT LTD
SJN,"RUGBY AVIATION, LLC DBA SAN JUAN AIRLINES"
SJO,"SPRING JAPAN CO., LTD."
SJS,"SKYJETS & SUPPORT, S.A. DE C.V."
SJT,ASAJET AIRLINES
SJU,SKY JET
SJV,PT. SUPER AIR JET
SJX,"STARLUX AIRLINES CO., LTD"
SJY,"SRIWIJAYA AIR, PT."
SKA,PREMIER AVIATION GROUP LTD D/B/A SKYLAN AIRWAYS
SKB,"SKYBUS AIRLINES, INC. (COLUMBUS, OH)"
SKC,SKYMASTER AIR LINES LTDA
SKD,"SKY HARBOR AIR SERVICE, INC. (OMAHA, NE)"
SKE,"SKY TOURS, INC. (PORT CLINTON, OH)"
SKF,"SKYCRAFT, INC. (SEATTLE, WA)"
SKG,SKY GABON
SKH,BRITISH SKY BROADCASTING LTD
SKI,SKYKING LTD
SKJ,SKY NET AIRLINE
SKK,ASKY
SKL,SKYCHARTER (MALTON) LIMITED
SKM,"FAYETTEVILLE FLYING SERVICE AND SCHEDULED SKYWAYS SYSTEM (FAYETTEVILLE, AR)"
SKN,"SKYLINE AVIATION SERVICES, INC. (BEAVER FALLS, PA)"
SKO,SCOTTISH AIRWAYS FLYERS LTD
SKP,SKYTRANS PTY LTD T/A SKYTRANS AIRLINES
SKQ,"LABCORP, INC. (BURLINGTON, NC)"
SKR,SKYSCAPES AIR CHARTERS
SKS,SKY LINK AVIATION SERVICES
SKT,"AERO SKYTROPIC, S.A."
SKU,SKY SERVICE
SKV,SKYSIDE GMBH
SKW,"SKY WEST AVIATION, INC. (ST. GEORGE, UT)"
SKX,SKY AIRLINE PERU S.A.C.
SKY,SKYMARK AIRLINES INC.
SKZ,"SKYWAY ENTERPRISES, INC. (KISSIMMEE, FL)"
SLB,SLOK AIR LIMITED
SLC,SERVICES AERIENS LATINO-AMERICAINS D/B/A SALSA S.A.
SLE,STREAMLINE NAC
SLF,SKYLINE AIRLINES
SLG,SASKATCHEWAN GOVERNMENT AIR AMBULANCE SERVICE
SLH,"SILVERHAWK AVIATION, INC. (SEWARD, NE)"
SLI,"AEROLITORAL, S.A. DE C.V."
SLJ,SLAM LAVORI AEREI S.R.L.
SLK,SILKAIR (SINGAPORE) PTE LTD
SLL,SKYLINK AVIATION LIMITED
SLM,SURINAAMSE LUCHTVAART MAATSCHAPPIJ N.V.
SLN,SLOANE HELICOPTERS
SLO,"EDGARTOWN AIR, INC. (EDGARTOWN, MA)"
SLP,SALPA AVIATION CO. LTD. (SUDAN)
SLQ,SKYLINK EXPRESS INC
SLR,SILVESTONE AIR SERVICES LTD
SLS,SUPER LEGACY XP LTD
SLT,"STARLIGHT AIRLINE STP, S.A."
SLU,AVIO SLUZBA
SLV,STELLA AVIATION
SLW,SALAMA AIRLINES NIGERIA LIMITED
SLX,SETE LINHAS AEREAS LTDA.
SLY,SKY LINE FOR AIR SERVICES LTD
SLZ,SUPER LUZA
SMA,SMA AIRLINES NIG. LIMITED
SMB,SKYMARK EXECUTIVE S.R.L.
SMC,COMLUX SAN MARINO
SMD,SMJET S.R.L.
SME,SMART AVIATION COMPANY
SMF,SAN MARINO EXECUTIVE AVIATION S.R.L.
SMG,SMARTLINE LUFTFAHRT GMBH
SMH,"SMITHAIR, INC. (ATLANTA, GA)"
SMI,"AERO SAMI, S.A. DE C.V."
SMJ,AVIENT AVIATION
SMK,FREEDOM AIRLINE
SML,SKYLINE AVIATION SRL
SMM,"SUMMIT AIRLINES (PHILADELPHIA, PA)"
SMN,"SIMARGL LTD, AIRCOMPANY"
SMO,"SERVICIOS AEREOS AUTOMOTRIZ, S.A. DE C.V."
SMP,PRIMA AVIATION S.R.L.
SMQ,SAMAR AIR
SMR,SOMON AIR
SMS,LINHAS AEREAS SANTOMENSES
SMT,SKYLINE LTD
SMU,"SANBORN MAP COMPANY (COLORADO SPRINGS, CO)"
SMX,SWANTON MORLEY (RAF)
SMY,SMM FLIGHT SERVICES SA DE CV
SMZ,RAF SCAMPTON
SNA,"LOGIC PAQ BTD, S.L.R."
SNC,"AIR CARGO CARRIERS, INC. (MILWAUKEE, WI)"
SND,SKYTRADERS PTY LTD
SNF,SUNAIR
SNG,"LONGJIANG AIRLINES CO., LTD"
SNI,SAVANAH AIRLINES LIMITED
SNJ,SOLASEED AIR INC.
SNK,"SUN JET INTERNATIONAL, INC. D/B/A SOUTHEAST AIRLINES (LARGO, FL)"
SNL,"SOONAIR LINES, INC. (TULSA, OK)"
SNM,SERVIZI AEREI SPA
SNO,"SONI AVIONES, S.A. DE C.V."
SNP,"SUN PACIFIC INTERNATIONAL, INC. (TUCSON, AZ)"
SNQ,"SUN QUEST EXECUTIVE AIR CHARTER, INC. (PACOIMA, CA)"
SNR,SUN AIR CO.
SNS,SOCIETE CENTRAFRICAINE DE TRANSPORT AERIEN
SNT,"SUNCOAST AVIATION, INC.(CLEARWATER, FL)"
SNU,SNUNIT AVIATION
SNV,SUDANESE STATES AVIATION CO. LTD
SNW,"SUN WEST AIRLINES (SCOTTSDALE, AZ)"
SNZ,SANSAR AVIATION INTERNATIONAL
SOA,SOUTHERN AIR CHARTER
SOB,STABO FREIGHT LIMITED
SOC,"SERVIAEREO, S.A. DE C.V."
SOD,"AEROLINEAS SOL, S.A. DE C.V."
SOE,"AIR SOLEIL, SOCIETE"
SOF,SOL AIR
SOH,"SOUTHERN OHIO AVIATION SALES CO. (W. CARROLLTON, OH)"
SOK,"S.A.C. INDUSTRIES, LLC (BOZEMAN, MT)"
SOL,SOLOMON AIRLINES LIMITED
SOM,"AERO SALMON, S.A. DE C.V."
SON,ACASS IRELAND LTD.
SOO,"SOUTHERN AIR, INC. (COLUMBUS, OH)"
SOP,SOLINAIR LTD
SOR,"SONAIR SERVICO AEREO, SARL"
SOT,"SOUTHEAST CORRECT CRAFT, INC. (ORLANDO, FL)"
SOU,SOUTH PACIFIC AIRLINES
SOW,PINK SPARROW GMBH
SOY,"ISLAND AVIATION, INC."
SPA,"SIERRA PACIFIC AIRLINES, INC. (TUCSON, AZ)"
SPB,SPRINGBOK CLASSIC AIR
SPC,"SKYWORLD AIRLINES (DENVER, CO)"
SPD,SKY PRIME CHARTER
SPE,"SPRAGUE ELECTRIC CO. (NORTH ADAMS, MA)"
SPF,SPACE WORLD AIRLINE
SPG,SPEEDWINGS EXECUTIVE JET GMBH
SPH,SAPPHIRE EXECUTIVE AIR
SPI,"SOUTH PACIFIC ISLAND AIRWAYS, INC."
SPJ,SPECTRUM AVIATION
SPK,"SOLSTAS LAB PARTNERS (GREENSBORO, NC)"
SPL,"SERVICIOS CORPORATIVOS AEREOS DE LA LAGUNA, S.A. DE C.V."
SPM,AIR SAINT PIERRE
SPN,HESA AIRLINES
SPO,SPORAVIA S.L.
SPP,"SAPPHIRE AVIATION, INC. (WEST PALM BEACH, FL)"
SPR,PAL AEROSPACE LTD
SPS,"SPASA (SERVICIOS POLITECNICOS AEREOS, S.A.)"
SPT,SERVICIO SUPERIOR EJECUTIVO SA DE CV
SPU,"SOUTHEAST AIRMOTIVE CORP. (CHARLOTTE, NC)"
SPV,"SERVICIOS PRIVADOS DE AVIACION, S.A. DE C.V."
SPW,ROYAL SPIRIT AIRWAYS
SPX,"SERVICE PEOPLE GMBH, HAMBURG"
SPY,ASIAN AEROSPACE SERVICE LTD
SPZ,AIRWORLD (PTY) LTD
SQA,SLOVAK NATIONAL AEROCLUB
SQD,"TOMORROW'S AERONAUTICAL MUSEUM, INC. (COMPTON, CA)"
SQF,SLOVAK AIR FORCE
SQH,BACKCOUNTRY AVIATION LLC
SQM,"SIAM AIR TRANSPORT CO., LTD"
SQP,SKYUP AIRLINES
SQS,"ASI PUDJIASTUTI AVIATION, PT"
SQU,AEROSPATIALLE
SRA,SAUDI ROYAL AVIATION
SRB,SERBIAN AIR FORCE
SRC,SEARCA LTDA.
SRD,HM COASTGUARD
SRE,"SERAMI, C.A."
SRF,TRANSPORTES AEREOS SAN RAFAEL LTDA.
SRG,MARITIME AND COASTGUARD AGENCY
SRH,SIEM REAP AIRWAYS INTERNATIONAL
SRI,AIR SAFARIS AND SERVICES (NZ) LTD
SRJ,SURIJET.COM INC.
SRK,EATIS
SRL,"SERVICIOS AERONAUTICOS AERO PERSONAL, S.A. DE C.V."
SRM,"STARS DE MEXICO, S.A. DE C.V."
SRN,SPRINTAIR SA
SRO,SERVICIOS AEREOS EJECUTIVOS SAEREO S.A.
SRP,POLIZEIHUBSCHRAUBERSTAFFEL RHEINLAND-PFALZ FLUGPLATZ WINNINGEN
SRQ,"CEBGO, INC. DBA CEBGO"
SRR,MAERSK AIR CARGO A/S
SRS,SOUTHERN SKY
SRT,"SERVICIOS AEREOS SURTEP, S.A. DE C.V."
SRU,STAR UP S.A.
SRV,"AERO SERVICIO CORPORATIVO, S.A. DE C.V."
SRW,SARIT AIRLINES
SRX,"SIERRA EXPRESSWAY AIRLINES (OAKLAND, CA)"
SRY,VIA AIRLINES
SRZ,STRATO AIR SERVICES
SSA,"SKY SERVICE AVIATION, S.L."
SSB,SUASA AIRLINES SDN BHD
SSC,"SOUTHERN SEAPLANE, INC. (BELLE CHASSE, LA)"
SSE,SORENS AERO SM S.R.L.
SSF,"SEVERSTAL, LTD AIRCOMPANY"
SSG,SLOVAK GOVERNMENT FLIGHT SERVICE
SSH,"HERITAGE AVIATION, INC. D/B/A HERITAGE FLIGHT, LLC (S. BURLINGTON, VT)"
SSI,VISION AIRLINES LTD
SSJ,"KRASAVIA, JOINT-STOCK COMPANY"
SSK,"SKYSTAR INTERNATIONAL, INC. (WASHINGTON, NJ)"
SSM,SOCIEDAD DE SALVAMENTO Y SEGURIDAD MARITIMA
SSN,SAHEL AVIATION SERVICE SARLU
SSO,S&S ORINOCO AVIATION C.A.
SSP,STARSPEED LTD
SSQ,SUNSTATE AIRLINES (QLD) PTY
SSR,SARDINIAN SKY SERVICE S.R.L.
SSS,"COMPANIA DE SERVICIOS AEREOS, S.A. (SAESA)"
SST,ROYAL CANADIAN MOUNTED POLICE (RCMP)
SSU,SERVICIOS AEREOS SUCRE C.A. (SASCA)
SSW,SKYHAWKS AVIATION SERVICE WORLDWIDE
SSX,"LYNX AVIATION, INC. (WESTMINSTER, CO)"
SSZ,SPECSAVERS AVIATION LTD
STA,D.O. SYSTEMS LTD
STB,ST BARTH EXECUTIVE
STE,FLY FAMG T/A AGULHAS 360
STF,SFT-SUDANESE FLIGHT
STG,"SEDALIA, MARSHALL, BOONVILLE STAGE LINE, INC. (DES MOINES, IA)"
STH,RTE / STH
STI,SONTAIR LTD
STJ,"EMPER GENERAL AVIATION (SUZHOU) CO., LTD."
STK,STOBART AIR
STL,STAPLEFORD FLIGHT CENTRE
STM,SKYSTREAM AIRLINES AS
STN,ST. ATHAN MU
STO,"STREAMLINE OPS, CJSC"
STP,STP AIRWAYS
STQ,"STARWINGS DORTMUND LUFTFAHRTGESELLSCHAFT MBH, DORTMUND"
STR,STERNA LINHAS AREAS LTDA.
STS,SERVICOS AUXILIARES DE TRANSPORTES AEREOS (SATA)
STT,"WESTERN AIRCRAFT, INC."
STV,SATURN AVIATION
STW,SOUTHWIND AIRLINES
STX,STARS AWAY AVIATION
STY,"ALTIUS AVIATION, LLC (SYRACUSE, NY)"
STZ,BIZ AFRICA 1019 CC T/A STUDIO 88 AVIATION
SUA,SILESIA AIR J.S.C.
SUB,"SUBURBAN AIR FREIGHT, INC. (OMAHA, NE)"
SUC,"SUNFLY, S.L."
SUD,SUDAN AIRWAYS
SUE,SU AIRLINES
SUF,SUNFLOWER AIRLINES LIMITED
SUH,"SURAVIA, S.A."
SUI,SWISS AIR FORCE
SUK,SUPERIOR AVIATION SERVICES LTD
SUL,AMERICA DO SUL LINHAS AEREAS LTDA.
SUM,FEDERAL STATE BUDGET INSTITUTION AVIATION RESCUE COMPANY OF EMERCOM OF RUSSIA
SUP,AERONAUTICAL CHARTERS INC.
SUQ,SUPERIOR AIR S.A.
SUR,SUN AIR
SUS,SUN-AIR OF SCANDINAVIA A/S
SUT,SUMMIT AIR LTD.
SUU,"STAR WEST AVIATION (EVANSTON, WY)"
SUV,SUNDANCE AIR S.A.
SUY,AERIAL SURVEYS (1980) LTD
SUZ,ZEUSCH AVIATION BV
SVA,SAUDI ARABIAN AIRLINES
SVB,"SIAVIA, D.O.O."
SVD,ST. VINCENT GRENADINES AIR (1990) LIMITED
SVE,"AERO SERVICIOS ESPECIALIZADOS, S.A. DE C.V."
SVF,SWEDISH ARMED FORCES
SVG,SOLENTA AVIATION GABON
SVI,SKY VISION AIRLINES CO
SVL,"ALANTE AIR CHARTER, LLC"
SVN,SAVANAIR (ANGOLA) LDA.
SVP,STAR AVIATION PVT. LTD
SVR,URAL AIRLINES
SVS,SAS LINK AB
SVV,SALT AVIATION SP. Z.O.O.
SVW,GLOBAL JET LUXEMBOURG S.A.
SVX,"SECURITY AVIATION, INC. (ANCHORAGE, AK)"
SVZ,"SERVICIOS EJECUTIVOS AEREOS VIZ, S.A. DE C.V."
SWA,"SOUTHWEST AIRLINES CO. (SAN ANTONIO, TX)"
SWB,"CASS PROFESSIONAL SERVICES, CORP."
SWC,HELIAIR SWEDEN AB
SWD,"TRIFLY, LLC (MINNEAPOLIS, MN)"
SWE,SVENSKT AMBULANSFLYG
SWF,GALAIR INTERNATIONAL LIMITED
SWG,SUNWING AIRLINES INC.
SWH,ADLER AVIATION LTD
SWI,"SUNWORLD INTERNATIONAL AIRWAYS, INC. (LAS VEGAS, NV)"
SWJ,SKY WINGS FLIGHT SUPPORT SERVICES
SWK,SUWAIKET AVIATION
SWM,SKYWINGS ASIA AIRLINES
SWN,WEST ATLANTIC SWEDEN AB
SWO,SURINAM INTERNATIONAL VICTORY AIRLINE N.V.
SWP,STAR WORK SKY
SWQ,IAERO AIRWAYS DBA SWIFT AIR LLC
SWR,SWISS INTERNATIONAL AIR LINES LTD
SWS,"LINDQUIST INVESTMENT CO., LTD. D/B/A SUNWEST AVIATION (OGDEN, UT)"
SWT,SWIFTAIR S.A.
SWU,SKYALPS
SWV,SVENSK LUFTAMBULANS
SWW,SWISS PRIVATE JET SA
SWX,WERMLANDSFLYG AB
SWY,"SKYWAY, CJSC"
SWZ,CABOLAR (PTY) LTD T/A SKYWISE
SXA,"SOUTHERN CROSS AVIATION, INC. (CAMARILLO, CA)"
SXC,SKY EXEC AVIATION SERVICES
SXD,"SUNEXPRESS DEUTSCHLAND GMBH, FRANKFURT (MAIN)"
SXF,"SOUTHERN CROSS AVIATION INC., LLC"
SXI,SOUTHERN CROSS INTERNATIONAL
SXJ,SHANXI SHENFEI JET CO. LTD.
SXL,"CORNERSTONE AVIATION, LLC. D/B/A SKYLINE FLIGHT (STOW, MA)"
SXM,ST. MAARTEN AIRWAYS
SXN,SAXON AIR
SXP,SOUTH PACIFIC EXPRESS HOLDINGS LIMITED
SXS,GUNES EKSPRES HAVACILIK A.S. (SUNEXPRESS)
SXT,"SERVICIOS DE TAXI AEREOS, S.A. DE C.V."
SXY,SAFARI EXPRESS CARGO LIMITED
SXZ,"GREAT CIRCLE AVIATION, LLC (SAN MARCOS, CA)"
SYA,SYPHAXAIR
SYB,SKYSERVICE BUSINESS AVIATION INC.
SYC,"SYSTEC 2000, INC (WATERFORD, MI)"
SYD,FLYING AMBULANCE (PTY) LTD T/A AEROCARE
SYE,SHEBA AVIATION
SYF,"SKY ONE EXPRESS AIRLINES INC. (REISTERTOWN, MD)"
SYG,ASCEND AIRWAYS LIMITED
SYI,"SONALYSTS, INC. (WATERFORD, CT)"
SYJ,SLATE FALLS AIRWAYS LTD.
SYK,"J AND A PROPERTIES D/B/A SATSAIR, INC. (GREENVILLE, SC)"
SYL,"AIRCOMPANY YAKUTIA, JOINT-STOCK COMPANY"
SYM,SKY SERVICES MALTA LTD
SYN,SYNCRUDE CANADA LTD
SYO,SYERSTON FTU
SYP,SYNESIS AVIATION
SYR,SYRIAN ARAB AIRLINES
SYS,SHAWBURY FTU
SYT,AEROSUD AVIATION
SYU,SKY UNLIMITED
SYV,"SPECIAL AVIATION SYSTEMS, INC. (LEIPSIC, OH)"
SYW,STAR FLY WINGS
SYX,"SOUTH AERO, INC."
SYY,SOUTH AFRICAN HISTORIC FLIGHT
SYZ,ZIL AIR PTY LTD
SZA,"ASTRO AIR CO., LTD"
SZG,SHTOTZ AGRO SERVICE
SZJ,SPRING JET LIMITED
SZL,ROYAL ESWATINI NATIONAL AIRWAYS CORPORATION
SZL,ROYAL ESWATINI NATIONAL AIRWAYS CORPORATION
SZN,AIR SENEGAL SA
SZS,SCANDINAVIAN AIRLINES IRELAND LIMITED DBA SAS CONNECT
SZT,"SERVICIOS AERONAUTICOS Z, S.A. DE C.V."
TAA,"AEROSERVICIOS DE LA COSTA, S.A. DE C.V."
TAB,"TRANSPORTES AERONAUTICOS DEL BAJIO, S.A. DE C.V."
TAC,THAI AVIATION ACADEMY
TAD,"TRANSAVIA FLUGBETRIEBSGESELLSCHAFT MBH, SPEYER"
TAE,EMPRESA PUBLICA TAME LINEA AEREA DEL ECUADOR (TAME EP)
TAF,TOPFLIGHT AERO-SERVICES LTD.
TAG,TAG AVIATION SAN MARINO S.R.L.
TAH,AIR ANKA AIRLINES INC.- AIR ANKA HAVA YOLLARI A.S.
TAI,TACA INTERNATIONAL AIRLINES S.A.
TAJ,"TUNISAVIA - SOCIETE DE TRANSPORTS, SERVICES ET TRAVAUX AERIENS"
TAK,TRANSAFRICAN AIR LIMITED
TAL,TALAIR PTY. LTD.
TAM,TAM - LINHAS AEREAS S.A.
TAN,ZANAIR LIMITED
TAO,TRANSPORTES AEROMAR
TAP,"TRANSPORTES AEREOS PORTUGUESES, E.P."
TAQ,"TRABAJOS AEREOS PUBLICITARIOS, S.L."
TAR,TUNIS AIR - SOCIETE TUNISIENNE DE L'AIR
TAS,LOTUS AIRLINE
TAU,"TRANSPORTES AEREOS TAURO, S.A. DE C.V."
TAV,COMPANIA DE SERVICIOS AEREOS TAVISA
TAX,"THAI AIRASIA X CO., LTD"
TAY,ASL AIRLINES BELGIUM
TAZ,TRACK AVIATION SERVICES PAKISTAN
TBA,"TIBET AIRLINES CO., LTD"
TBC,TBILISI AIRWAYS
TBG,TROPICAL AIRWAYS D'HAITI
TBI,"TAB EXPRESS INTERNATIONAL (DELAND, FL)"
TBJ,TAG AVIATION ASIA LIMITED
TBL,TERRIBLE HERBST INC.
TBN,TABAN AIRLINES
TBO,"RWS AVIATION, LLC"
TBQ,TRIAIR BERMUDA LTD
TBS,TIMBIS AIR SERVICES
TBZ,ATA AIRLINES
TCA,TRADECRAFT NIGERIA LTD
TCB,TRANSPORTE AEREO DE COLOMBIA
TCC,TRANS CONTINENTAL AIRLINES
TCE,"TRANS-COLORADO AIRLINES, INC. (GUNNISON, CO)"
TCF,FLORIDA INSTITUTE OF TECHNOLOGY
TCG,TRANSAFRICAINE AIR CARGO
TCH,TRANSCONTINENTAL AIR WLL
TCI,AMBER AVIATION LIMITED
TCJ,TAG AVIATION (CAYMAN) SEZC
TCK,TRANS CARAVAN KG
TCL,"ESCAPE AVIATION D/B/A COASTAL AIR TRANSPORT (FAIRHOPE, AL)"
TCM,"TELEDYNE CONTINENTAL MOTORS (MUSKEGON, MI)"
TCN,"JEM AIR HOLDINGS, LLC"
TCO,AEROTRANSCOLOMBIANA DE CARGA LTDA.
TCP,TRANSCORP AIRWAYS
TCQ,AMBER AVIATION SAN MARINO S.R.L.
TCR,LANEAS AEREAS TRANS COSTA RICA S.A.
TCV,TRANSPORTES AEREOS DE CABO VERDE - TACV
TCW,VLM AIRLINES N.V.
TCX,THOMAS COOK AIRLINES LTD
TCY,"TWIN CITIES AIR SERVICE, INC. (AUBURN, ME)"
TDA,"TREND AVIATION, LLC (ORLANDO, FL)"
TDB,"WELCH AVIATION, INC. (ALPENA, MI)"
TDC,"TADAIR, S.A."
TDE,"TELAVIA D/B/A FLIGHT ONE, INC. (TELLURIDE, CO)"
TDG,"AIR CARGO EXPRESS, INC. (LITTLE ROCK, AR)"
TDR,TRADE AIR
TDS,TSARADIA
TDT,ATLAS HELICOPTERS LTD
TEA,EXECUTIVE TURBINE AVIATION (PTY) LTD
TEB,TECNOAVIACION
TEC,"ADI SHUTTLE GROUP, LLC (MATHER, CA)"
TED,"AERO SERVICIOS AZTECA, S.A. DE C.V."
TEE,WEST FREUGH DTEO
TEF,"TECNICAS FOTOGRAFICAS, S.L."
TEG,"AEROSERVICIOS DE TLALTENANGO, S.A. DE C.V."
TEJ,AERO JET
TEK,AERO-TECH SERVICES
TEL,"TELFORD AVIATION, INC. (WATERVILLE, ME)"
TEN,"TENNESSEE AIRWAYS (ALCOA, TN)"
TEO,"TRANSAEREO 5074, C.A."
TEP,"TRANSPORTES EJECUTIVOS PIZA, S.A. DE R.L."
TER,"TERRITORIAL AIRLINES, INC. (SANTA FE, NM)"
TES,"TAESPEJO PORTUGAL, LDA"
TEU,TAG AVIATION (MALTA) LTD
TEW,AIRTEAM CHARTER (PTY) LTD
TEX,FREEDOM JETS
TEZ,TEZ JET AIRLINES
TFA,"TRANS-FLORIDA AIRLINES (DAYTONA BEACH, FL)"
TFF,"TALON AIR, INC. (FARMINGDALE, NY)"
TFG,BLUESTREAM AVIATION LTD
TFI,"TRANSPORT FACILITATORS, INC. (HOUSTON, TX)"
TFJ,TRUSTFLIGHT (JERSEY) LTD
TFK,TRANSAFRIK INTERNATIONAL LTD
TFL,TUI AIRLINES NEDERLAND
TFR,AIR FREIGHT NZ LTD
TFS,"TFF GMBH, OSNABRUECK"
TFT,THAI FLYING SERVICE CO. LTD
TFU,213 FLIGHT UNIT
TFX,TEAM GLOBAL EXPRESS PTY LTD
TFY,TAYSIDE AVIATION LTD
TGA,AVIASHELF
TGC,TG AVIATION LTD
TGE,TRABAJOS AEREOS S.A.
TGG,TIGER AIRWAYS AUSTRALIA PTY LTD
TGM,"TAG AVIATION ESPANA, S.A."
TGN,"TRIGANA AIR SERVICE, PT."
TGO,CANADA - TRANSPORT CANADA
TGP,TROPICANA AIRLINES
TGT,SAAB AB
TGU,TRANSPORTES AEREOS GUATEMALTECOS
TGW,SCOOT PTE. LTD.
TGX,TRANSAIR GABON
TGY,TRANS GUYANA AIRWAYS
TGZ,GEORGIAN AIRWAYS
THA,THAI AIRWAYS INTERNATIONAL LTD.
THB,BBN AIRLINES THAILAND
THC,TRANSPORTES NACIONALES CA
THD,THAI SMILE AIRWAYS
THF,TOURAINE HELICOPTERE
THK,TURK HAVA KURUMU HAVA TAKSI ISLETMESI
THL,TERNHILL (RAF)
THR,TEHRAN AIRLINE
THS,TUSAS TURK HAVACILIK VE UZAY SANAYI A.S.
THT,AIR TAHITI NUI
THU,THUNDER AIRLINES LTD
THY,TURK HAVA YOLLARI (TURKISH AIRLINES CO.)
TIA,TRANS INTERNATIONAL AIRLINES
TIB,"TRIP, TRANSPORTE AEREO REGIONAL DO INTERIO PAULISTA LTDA."
TIC,TRANSPORTES AEREOS COSTARRICENSES
TIE,TIME AIR
TIG,TIGER HELICOPTERS LTD
